dataset,regime,metric,mean,sd,n,seeds,contrast
cifar,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,iid,delta_student_test_accuracy,-6.533333333333335,1.2354081646700175,3,"42,43,44",support
cifar,iid,delta_student_test_nll,2.770291814343134,0.6784359634912482,3,"42,43,44",support
cifar,iid,delta_target_accuracy,9.533333333333333,2.1680944013887693,3,"42,43,44",support
cifar,iid,delta_target_nll,-0.4534424015272808,0.03882951614457198,3,"42,43,44",support
cifar,iid,delta_target_entropy,-0.36649218441982806,0.03961462031190872,3,"42,43,44",support
cifar,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,multi,delta_student_test_accuracy,-1.3133333333333366,1.0896023739572744,3,"42,43,44",support
cifar,multi,delta_student_test_nll,4.1476322966257735,0.2876959066631704,3,"42,43,44",support
cifar,multi,delta_target_accuracy,0.013333333333335565,0.032145502536645984,3,"42,43,44",support
cifar,multi,delta_target_nll,-0.3489145280072665,0.018278020134586077,3,"42,43,44",support
cifar,multi,delta_target_entropy,-0.994508208896269,0.023389085526474687,3,"42,43,44",support
cifar,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,single,delta_student_test_accuracy,0.5733333333333368,0.8708807802066392,3,"42,43,44",support
cifar,single,delta_student_test_nll,3.615302626164754,0.1341304724658611,3,"42,43,44",support
cifar,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",support
cifar,single,delta_target_nll,-0.32461198729997076,0.01846240160014947,3,"42,43,44",support
cifar,single,delta_target_entropy,-1.151131770165772,0.024037359110384616,3,"42,43,44",support
cifar,single,delta_fallback_count,0.0,0.0,3,"42,43,44",support
cifar,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
cifar,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
cifar,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p1,delta_student_test_accuracy,-1.0066666666666704,0.7622554252567377,3,"42,43,44",support
fmnist,alpha0p1,delta_student_test_nll,0.7287402748743693,0.1410126383274253,3,"42,43,44",support
fmnist,alpha0p1,delta_target_accuracy,0.5333333333333339,0.14977761292439615,3,"42,43,44",support
fmnist,alpha0p1,delta_target_nll,-0.2731867399331493,0.02917524644775675,3,"42,43,44",support
fmnist,alpha0p1,delta_target_entropy,-0.4320369818615028,0.0721980472758175,3,"42,43,44",support
fmnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p5,delta_student_test_accuracy,-0.836666666666667,0.7351417096950256,3,"42,43,44",support
fmnist,alpha0p5,delta_student_test_nll,0.5818160886685054,0.3067814632805655,3,"42,43,44",support
fmnist,alpha0p5,delta_target_accuracy,2.530000000000003,0.8487048957087462,3,"42,43,44",support
fmnist,alpha0p5,delta_target_nll,-0.2730016266553429,0.05638302062308105,3,"42,43,44",support
fmnist,alpha0p5,delta_target_entropy,-0.2601727598769991,0.0734192939295083,3,"42,43,44",support
fmnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha1p0,delta_student_test_accuracy,-0.28666666666666474,0.2311565126344776,3,"42,43,44",support
fmnist,alpha1p0,delta_student_test_nll,0.6486743088245391,0.09869371487755325,3,"42,43,44",support
fmnist,alpha1p0,delta_target_accuracy,3.15333333333333,0.14640127503997988,3,"42,43,44",support
fmnist,alpha1p0,delta_target_nll,-0.2541207518580298,0.041493455234204335,3,"42,43,44",support
fmnist,alpha1p0,delta_target_entropy,-0.2216866827862519,0.03693726611416555,3,"42,43,44",support
fmnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,iid,delta_student_test_accuracy,-1.263333333333335,0.3635014901390867,3,"42,43,44",support
fmnist,iid,delta_student_test_nll,1.079586348172029,0.2535263816557947,3,"42,43,44",support
fmnist,iid,delta_target_accuracy,3.1833333333333305,0.8424567249024357,3,"42,43,44",support
fmnist,iid,delta_target_nll,-0.15458741602696924,0.024254224797738505,3,"42,43,44",support
fmnist,iid,delta_target_entropy,-0.1569851456152307,0.01949786319381194,3,"42,43,44",support
fmnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,multi,delta_student_test_accuracy,-0.05333333333333486,0.12662279942148189,3,"42,43,44",support
fmnist,multi,delta_student_test_nll,0.9096714441299438,0.19204916050049706,3,"42,43,44",support
fmnist,multi,delta_target_accuracy,0.013333333333331865,0.02309401076758249,3,"42,43,44",support
fmnist,multi,delta_target_nll,-0.04747204225063256,0.008463225523261921,3,"42,43,44",support
fmnist,multi,delta_target_entropy,-0.18871329361053038,0.023558698321559504,3,"42,43,44",support
fmnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
fmnist,single,delta_student_test_accuracy,0.1566666666666679,0.36115555282084355,3,"42,43,44",support
fmnist,single,delta_student_test_nll,-0.19641439256841928,0.15870058193984046,3,"42,43,44",support
fmnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",support
fmnist,single,delta_target_nll,-3.525918138822266e-06,6.422606109310556e-07,3,"42,43,44",support
fmnist,single,delta_target_entropy,-4.599085194002598e-05,7.097893226839559e-06,3,"42,43,44",support
fmnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",support
fmnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
fmnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
fmnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha0p1,delta_student_test_accuracy,-0.18333333333333535,0.1715614564327734,3,"42,43,44",support
mnist,alpha0p1,delta_student_test_nll,0.03429527636487229,0.02940802490002641,3,"42,43,44",support
mnist,alpha0p1,delta_target_accuracy,0.12666666666666382,0.06110100926607114,3,"42,43,44",support
mnist,alpha0p1,delta_target_nll,-0.21593909789351748,0.034749736625519036,3,"42,43,44",support
mnist,alpha0p1,delta_target_entropy,-0.3304919409920691,0.09200226739964751,3,"42,43,44",support
mnist,alpha0p1,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,alpha0p1,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,alpha0p1,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha0p1,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha0p5,delta_student_test_accuracy,0.08000000000000229,0.14798648586949026,3,"42,43,44",support
mnist,alpha0p5,delta_student_test_nll,0.0008374107818012663,0.0032565708430207486,3,"42,43,44",support
mnist,alpha0p5,delta_target_accuracy,0.45999999999999747,0.030000000000002247,3,"42,43,44",support
mnist,alpha0p5,delta_target_nll,-0.13099851685793065,0.013533636768169505,3,"42,43,44",support
mnist,alpha0p5,delta_target_entropy,-0.11740046140779851,0.018541022454357133,3,"42,43,44",support
mnist,alpha0p5,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,alpha0p5,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,alpha0p5,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha0p5,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha1p0,delta_student_test_accuracy,0.22000000000000167,0.026457513110647188,3,"42,43,44",support
mnist,alpha1p0,delta_student_test_nll,-0.0035527411441745316,0.00262306030053222,3,"42,43,44",support
mnist,alpha1p0,delta_target_accuracy,0.3966666666666674,0.1193035344544861,3,"42,43,44",support
mnist,alpha1p0,delta_target_nll,-0.07818407791225938,0.01150880405505407,3,"42,43,44",support
mnist,alpha1p0,delta_target_entropy,-0.06103463734238327,0.013484356364832275,3,"42,43,44",support
mnist,alpha1p0,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,alpha1p0,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,alpha1p0,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,alpha1p0,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,iid,delta_student_test_accuracy,0.0,0.0,3,"42,43,44",support
mnist,iid,delta_student_test_nll,-5.566657244536708e-05,9.641733175858948e-05,3,"42,43,44",support
mnist,iid,delta_target_accuracy,0.03333333333333337,0.05773502691896262,3,"42,43,44",support
mnist,iid,delta_target_nll,-0.004211347138753818,0.007294267212631432,3,"42,43,44",support
mnist,iid,delta_target_entropy,-0.0027794147013234425,0.004814087477996078,3,"42,43,44",support
mnist,iid,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,iid,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,iid,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,iid,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,multi,delta_student_test_accuracy,-0.34666666666666546,0.1201388086062709,3,"42,43,44",support
mnist,multi,delta_student_test_nll,0.17752956773271236,0.03525961533113545,3,"42,43,44",support
mnist,multi,delta_target_accuracy,0.0033333333333329662,0.011547005383791244,3,"42,43,44",support
mnist,multi,delta_target_nll,-0.04626148554179066,0.00495128004056989,3,"42,43,44",support
mnist,multi,delta_target_entropy,-0.2176341864523114,0.016091604232396643,3,"42,43,44",support
mnist,multi,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,multi,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,multi,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,multi,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
mnist,single,delta_student_test_accuracy,0.05999999999999709,0.0984885780179564,3,"42,43,44",support
mnist,single,delta_student_test_nll,-0.019706461576805872,0.005852704229253608,3,"42,43,44",support
mnist,single,delta_target_accuracy,0.0,0.0,3,"42,43,44",support
mnist,single,delta_target_nll,-2.8523771565297273e-06,1.002815590365642e-06,3,"42,43,44",support
mnist,single,delta_target_entropy,-3.7743324805403643e-05,1.2105277118250017e-05,3,"42,43,44",support
mnist,single,delta_fallback_count,0.0,0.0,3,"42,43,44",support
mnist,single,delta_fallback_rate,0.0,0.0,3,"42,43,44",support
mnist,single,delta_mean_selected_teachers,0.0,0.0,3,"42,43,44",support
mnist,single,delta_effective_teachers,0.0,0.0,3,"42,43,44",support
cifar,alpha0p1,delta_student_test_accuracy,-2.643333333333331,1.0488247390929222,3,"42,43,44",expert_ce
cifar,alpha0p1,delta_student_test_nll,0.15333838167190558,0.1069325794748469,3,"42,43,44",expert_ce
cifar,alpha0p5,delta_student_test_accuracy,-3.633333333333333,0.7977677189090361,3,"42,43,44",expert_ce
cifar,alpha0p5,delta_student_test_nll,-0.08486091979344686,0.0684818576021261,3,"42,43,44",expert_ce
cifar,alpha1p0,delta_student_test_accuracy,-3.456666666666667,1.0824201279232317,3,"42,43,44",expert_ce
cifar,alpha1p0,delta_student_test_nll,-0.1100083052953084,0.05029130906272939,3,"42,43,44",expert_ce
cifar,iid,delta_student_test_accuracy,-3.7299999999999964,0.8853812738024192,3,"42,43,44",expert_ce
cifar,iid,delta_student_test_nll,-0.11318323092460625,0.05442494716749966,3,"42,43,44",expert_ce
cifar,multi,delta_student_test_accuracy,-3.9166666666666607,1.6574176701523748,3,"42,43,44",expert_ce
cifar,multi,delta_student_test_nll,0.7003428981463115,0.015458782073749754,3,"42,43,44",expert_ce
cifar,single,delta_student_test_accuracy,-0.2533333333333351,1.2897415761823496,3,"42,43,44",expert_ce
cifar,single,delta_student_test_nll,0.8369077248573306,0.1661545261678175,3,"42,43,44",expert_ce
fmnist,alpha0p1,delta_student_test_accuracy,-0.2466666666666654,0.40991869112463397,3,"42,43,44",expert_ce
fmnist,alpha0p1,delta_student_test_nll,0.11323117694854741,0.0540312853229262,3,"42,43,44",expert_ce
fmnist,alpha0p5,delta_student_test_accuracy,-0.8766666666666664,1.2093110986563063,3,"42,43,44",expert_ce
fmnist,alpha0p5,delta_student_test_nll,-0.011508354131380702,0.07193131276225882,3,"42,43,44",expert_ce
fmnist,alpha1p0,delta_student_test_accuracy,-1.0266666666666682,0.2902297940138714,3,"42,43,44",expert_ce
fmnist,alpha1p0,delta_student_test_nll,-0.018952779833475746,0.03821347054364155,3,"42,43,44",expert_ce
fmnist,iid,delta_student_test_accuracy,-0.9666666666666676,0.44992591982828584,3,"42,43,44",expert_ce
fmnist,iid,delta_student_test_nll,-0.049241725385189006,0.04392721344865758,3,"42,43,44",expert_ce
fmnist,multi,delta_student_test_accuracy,0.25666666666666804,0.12897028081435216,3,"42,43,44",expert_ce
fmnist,multi,delta_student_test_nll,1.3040770812829336,0.08954695834869363,3,"42,43,44",expert_ce
fmnist,single,delta_student_test_accuracy,0.5233333333333312,0.10408329997330584,3,"42,43,44",expert_ce
fmnist,single,delta_student_test_nll,2.5411061947981515,0.24746058456906694,3,"42,43,44",expert_ce
mnist,alpha0p1,delta_student_test_accuracy,0.07333333333332895,0.346458270695522,3,"42,43,44",expert_ce
mnist,alpha0p1,delta_student_test_nll,0.0001159879137678325,0.011248251253915818,3,"42,43,44",expert_ce
mnist,alpha0p5,delta_student_test_accuracy,-0.5633333333333379,0.3774034092762524,3,"42,43,44",expert_ce
mnist,alpha0p5,delta_student_test_nll,0.01427139605445493,0.007420707590594181,3,"42,43,44",expert_ce
mnist,alpha1p0,delta_student_test_accuracy,-0.3966666666666711,0.2157158624981784,3,"42,43,44",expert_ce
mnist,alpha1p0,delta_student_test_nll,0.004650842887123731,0.003912097369713518,3,"42,43,44",expert_ce
mnist,iid,delta_student_test_accuracy,-0.20000000000000387,0.24331050121193395,3,"42,43,44",expert_ce
mnist,iid,delta_student_test_nll,0.0005183285973959992,0.005764523217952348,3,"42,43,44",expert_ce
mnist,multi,delta_student_test_accuracy,0.17666666666666203,0.2968725877094988,3,"42,43,44",expert_ce
mnist,multi,delta_student_test_nll,0.0663374732914918,0.02111253150545433,3,"42,43,44",expert_ce
mnist,single,delta_student_test_accuracy,0.0799999999999986,0.13892443989449915,3,"42,43,44",expert_ce
mnist,single,delta_student_test_nll,0.25428718580877896,0.03830562380003367,3,"42,43,44",expert_ce
cifar,alpha0p1,delta_student_test_accuracy,-31.2,10.222421435256907,3,"42,43,44",feddf_ce
cifar,alpha0p1,delta_student_test_nll,0.5943056315422058,0.314587171043117,3,"42,43,44",feddf_ce
cifar,alpha0p5,delta_student_test_accuracy,-10.176666666666668,1.4090540562140725,3,"42,43,44",feddf_ce
cifar,alpha0p5,delta_student_test_nll,0.012754149850209581,0.045129783047288256,3,"42,43,44",feddf_ce
cifar,alpha1p0,delta_student_test_accuracy,-4.833333333333334,1.0208003396028738,3,"42,43,44",feddf_ce
cifar,alpha1p0,delta_student_test_nll,-0.131844033797582,0.021385669601678196,3,"42,43,44",feddf_ce
cifar,iid,delta_student_test_accuracy,-3.653333333333334,0.7433258594542038,3,"42,43,44",feddf_ce
cifar,iid,delta_student_test_nll,-0.14186368303298946,0.05903561571679599,3,"42,43,44",feddf_ce
cifar,multi,delta_student_test_accuracy,-30.783333333333328,5.081873014286499,3,"42,43,44",feddf_ce
cifar,multi,delta_student_test_nll,0.6261128382047018,0.11472248421568586,3,"42,43,44",feddf_ce
cifar,single,delta_student_test_accuracy,-69.53999999999999,1.3232157798333513,3,"42,43,44",feddf_ce
cifar,single,delta_student_test_nll,1.7372593202908835,0.1693437811141119,3,"42,43,44",feddf_ce
fmnist,alpha0p1,delta_student_test_accuracy,-25.060000000000006,14.759535900562728,3,"42,43,44",feddf_ce
fmnist,alpha0p1,delta_student_test_nll,0.5279654496351879,0.26703991952297534,3,"42,43,44",feddf_ce
fmnist,alpha0p5,delta_student_test_accuracy,-4.023333333333338,1.2625899307904092,3,"42,43,44",feddf_ce
fmnist,alpha0p5,delta_student_test_nll,0.0020445942719777843,0.05592279721735462,3,"42,43,44",feddf_ce
fmnist,alpha1p0,delta_student_test_accuracy,-2.0100000000000007,0.17435595774162685,3,"42,43,44",feddf_ce
fmnist,alpha1p0,delta_student_test_nll,-0.043075039728482534,0.040426450463476093,3,"42,43,44",feddf_ce
fmnist,iid,delta_student_test_accuracy,-1.033333333333334,0.5173329037798904,3,"42,43,44",feddf_ce
fmnist,iid,delta_student_test_nll,-0.049618852261702207,0.043285392086611335,3,"42,43,44",feddf_ce
fmnist,multi,delta_student_test_accuracy,-50.71,3.562064008408613,3,"42,43,44",feddf_ce
fmnist,multi,delta_student_test_nll,1.4907595868905386,0.10395245563038115,3,"42,43,44",feddf_ce
fmnist,single,delta_student_test_accuracy,-79.77333333333334,0.3600462933198074,3,"42,43,44",feddf_ce
fmnist,single,delta_student_test_nll,1.906312210448583,0.04618902648110754,3,"42,43,44",feddf_ce
mnist,alpha0p1,delta_student_test_accuracy,-15.263333333333332,10.762185341896569,3,"42,43,44",feddf_ce
mnist,alpha0p1,delta_student_test_nll,0.40036180729519827,0.26412241696211447,3,"42,43,44",feddf_ce
mnist,alpha0p5,delta_student_test_accuracy,-1.4466666666666703,0.4209908945967079,3,"42,43,44",feddf_ce
mnist,alpha0p5,delta_student_test_nll,0.03866891196433706,0.0111194254653477,3,"42,43,44",feddf_ce
mnist,alpha1p0,delta_student_test_accuracy,-0.520000000000002,0.14730919862655895,3,"42,43,44",feddf_ce
mnist,alpha1p0,delta_student_test_nll,0.009397187272575066,0.0029087909512016583,3,"42,43,44",feddf_ce
mnist,iid,delta_student_test_accuracy,-0.20000000000000387,0.24331050121193395,3,"42,43,44",feddf_ce
mnist,iid,delta_student_test_nll,0.0006804756254262315,0.0058834270230898765,3,"42,43,44",feddf_ce
mnist,multi,delta_student_test_accuracy,-43.300000000000004,2.14501748244624,3,"42,43,44",feddf_ce
mnist,multi,delta_student_test_nll,1.1195205287938466,0.062346427365505226,3,"42,43,44",feddf_ce
mnist,single,delta_student_test_accuracy,-88.64999999999999,0.10148891565092304,3,"42,43,44",feddf_ce
mnist,single,delta_student_test_nll,2.253208394464368,0.006220885444146355,3,"42,43,44",feddf_ce
