dataset,regime,seed,client,class,expertise_count,expertise_accuracy,M,experts_for_class,classes_for_teacher,evidence,train_count,validation_count,A,A_minus_M,diagnostic
fmnist,multi,42,0,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,0,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,2,500,0.9800000190734864,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,1,3,500,0.984000027179718,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,1,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,1,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,4,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,2,5,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,2,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,2,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,6,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,3,7,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,3,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,3,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,4,8,500,0.9919999837875366,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,4,9,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,5,0,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,5,1,500,0.984000027179718,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,5,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,5,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,2,500,0.9679999947547911,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,6,3,500,0.9879999756813048,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,6,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,6,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,4,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,7,5,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,7,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,7,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,6,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,8,7,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,8,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,8,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,42,9,8,500,0.9919999837875366,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,42,9,9,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,0,0,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,0,1,500,0.9879999756813048,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,0,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,0,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,2,500,0.9559999704360962,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,1,3,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,1,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,1,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,4,500,0.9940000176429749,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,2,5,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,2,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,2,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,6,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,3,7,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,3,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,3,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,4,8,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,4,9,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,5,0,500,0.9919999837875366,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,5,1,500,0.9800000190734864,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,5,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,5,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,2,500,0.9819999933242798,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,6,3,500,0.984000027179718,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,6,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,6,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,4,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,7,5,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,7,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,7,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,6,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,8,7,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,8,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,8,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,43,9,8,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,43,9,9,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,0,0,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,0,1,500,0.9860000014305116,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,0,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,0,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,2,500,0.9879999756813048,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,1,3,500,0.9940000176429749,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,1,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,1,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,4,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,2,5,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,2,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,2,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,6,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,3,7,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,3,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,3,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,4,8,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,4,9,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,5,0,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,5,1,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,5,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,5,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,2,500,0.972000002861023,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,6,3,500,0.9700000286102296,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,6,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,6,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,4,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,7,5,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,7,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,7,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,6,500,0.9959999918937684,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,8,7,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,8,8,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,8,9,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,0,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,1,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,2,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,3,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,4,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,5,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,6,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,7,0,0.0,0,2,2,False,0,0,0,0,absent_in_train
fmnist,multi,44,9,8,500,1.0,1,2,2,True,1750,250,1,0,accredited
fmnist,multi,44,9,9,500,0.9980000257492064,1,2,2,True,1750,250,1,0,accredited
fmnist,single,42,0,0,1000,1.0,1,1,1,True,3500,500,1,0,accredited
fmnist,single,42,0,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,0,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,1,1000,1.0,1,1,1,True,3500,500,1,0,accredited
fmnist,single,42,1,2,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,1,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,1,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,2,1000,1.0,1,1,1,True,3500,500,1,0,accredited
fmnist,single,42,2,3,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,4,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,5,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,6,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,7,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,8,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,2,9,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
fmnist,single,42,3,0,0,0.0,0,1,1,False,0,0,0,0,absent_in_train
