dataset,regime,seed,left,right,run_id_left,run_id_right,input_file_left,input_file_right,student_test_accuracy_left,student_test_accuracy_right,delta_student_test_accuracy,student_test_nll_left,student_test_nll_right,delta_student_test_nll,target_accuracy_left,target_accuracy_right,delta_target_accuracy,target_nll_left,target_nll_right,delta_target_nll,target_entropy_left,target_entropy_right,delta_target_entropy,fallback_count_left,fallback_count_right,delta_fallback_count,fallback_rate_left,fallback_rate_right,delta_fallback_rate,mean_selected_teachers_left,mean_selected_teachers_right,delta_mean_selected_teachers,effective_teachers_left,effective_teachers_right,delta_effective_teachers
mnist,alpha0p5,43,oracle_prob,expert_prob,1dfe2d60f142f80d,133745d7ef97778c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9834,0.9783,0.0051000000000001044,0.0531421876816079,0.0737865501265972,-0.020644362444989295,0.9981,0.9877,0.010399999999999965,0.9571047269306892,0.929273865252314,0.02783086167837512,1.9479583157668632,1.9099044552955828,0.03805386047128034,19.0,0.0,19.0,0.0019,0.0,0.0019,8.2538,7.3,0.9538000000000002,8.2728,7.3,0.9728000000000003
mnist,alpha0p5,44,oracle_prob,expert_prob,04083fd7a69581e3,23eaac99842b9e84,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9849,0.9811,0.0038000000000000256,0.045071971319057,0.056927057863865,-0.011855086544807998,0.9987,0.9895,0.009199999999999986,0.971362044628982,0.9427594258179084,0.02860261881107362,1.955470045379948,1.9179372878608247,0.03753275751912333,13.0,0.0,13.0,0.0013,0.0,0.0013,8.5062,7.6,0.9062000000000001,8.5192,7.6,0.9192
mnist,alpha1p0,42,oracle_prob,expert_prob,56a59f5fc1fa7eb2,1d5cb3fb595a35f8,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.984,0.9822,0.0018000000000000238,0.0487251726482063,0.0541155442069284,-0.005390371558722101,0.9977,0.9851,0.012600000000000056,0.9603652655678682,0.9382436737286832,0.02212159183918494,1.9415031512637189,1.9163172813674605,0.025185869896258373,23.0,0.0,23.0,0.0023,0.0,0.0023,9.3625,8.5,0.8625000000000007,9.3855,8.5,0.8855000000000004
mnist,alpha1p0,43,oracle_prob,expert_prob,3ee5532d2e649db1,79c4344e2806e503,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9848,0.9816,0.0031999999999999806,0.0477198633853346,0.0574251182818785,-0.009705254896543898,0.9976,0.9871,0.010500000000000065,1.0035699642666918,0.9909180253030828,0.012651938963608944,1.9733969415885024,1.9589615857390208,0.014435355849481635,24.0,0.0,24.0,0.0024,0.0,0.0024,9.2431,8.7,0.5431000000000008,9.2671,8.7,0.5670999999999999
mnist,alpha1p0,44,oracle_prob,expert_prob,0953ff10e244dd8c,18a721009ab5f2f6,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9848,0.983,0.0018000000000000238,0.042210007188702,0.0505428141423733,-0.0083328069536713,0.9981,0.9892,0.008900000000000019,0.8575955138808192,0.8223100100957554,0.03528550378506379,1.8552180163822325,1.8129297105787832,0.04228830580344933,19.0,0.0,19.0,0.0019,0.0,0.0019,9.3666,8.3,1.0665999999999993,9.3856,8.3,1.0855999999999995
mnist,iid,42,oracle_prob,expert_prob,527d8f17d82fd73c,9bc82c354ac078be,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9855,0.9845,0.0010000000000000009,0.0436342619055882,0.0474863140608649,-0.003852052155276696,0.9968,0.9848,0.01200000000000001,0.8046855030662174,0.8118604848879594,-0.0071749818217419215,1.7888665201089695,1.7897930057201752,-0.0009264856112056741,32.0,0.0,32.0,0.0032,0.0,0.0032,9.7509,10.0,-0.24910000000000032,9.782899999999998,9.999999999999998,-0.2171000000000003
mnist,iid,43,oracle_prob,expert_prob,8ef75a091d70a179,a32a4765a0f13177,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9834,0.9829,0.000500000000000056,0.0518104307659901,0.0555206500307656,-0.003710219264775501,0.996,0.9856,0.010399999999999965,0.8984670292596176,0.9014819640587476,-0.0030149347991299535,1.882571030033624,1.8796829777930824,0.002888052240541672,40.0,0.0,40.0,0.004,0.0,0.004,9.7345,9.8,-0.06550000000000011,9.7745,9.8,-0.025500000000000966
mnist,iid,44,oracle_prob,expert_prob,2159f0970c38c9ba,ed9d70c5453f65bd,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9874,0.9853,0.002100000000000102,0.0418447803474031,0.0466789696703665,-0.004834189322963402,0.9974,0.9867,0.010699999999999932,0.8217528498833694,0.8286048743596872,-0.006852024476317831,1.807377033244244,1.8083692594210632,-0.0009922261768191554,26.0,0.0,26.0,0.0026,0.0,0.0026,9.7631,10.0,-0.23690000000000033,9.789099999999998,9.999999999999998,-0.21090000000000053
mnist,multi,42,oracle_prob,expert_prob,3ae96d596ba5a68c,d2eabc31aba5005e,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9884,0.988,0.00039999999999995595,0.1053475016651471,0.117843687046488,-0.012496185381340896,0.9992,0.9978,0.0013999999999999568,0.1670066439948523,0.1657755963507904,0.0012310476440619,0.5080347243209214,0.5068018765760975,0.0012328477448239061,9.0,0.0,9.0,0.0009,0.0,0.0009,1.9953,2.0,-0.0046999999999999265,2.0043,2.0,0.0043000000000001926
mnist,multi,43,oracle_prob,expert_prob,39d18b6121a5e257,d42eca86862ebedd,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9888,0.989,-0.00019999999999997797,0.1007163938140845,0.0986586462804407,0.0020577475336437945,0.9988,0.9982,0.0006000000000000449,0.1573840617458255,0.1555451717904961,0.0018388899553294091,0.4941183918294954,0.4927948894386776,0.001323502390817799,13.0,0.0,13.0,0.0013,0.0,0.0013,1.9951,2.0,-0.004899999999999904,2.0081,2.0,0.008100000000000218
mnist,multi,44,oracle_prob,expert_prob,e0e83e43f52745a7,514513f25daa1b3d,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9873,0.987,0.00029999999999996696,0.1258108745437522,0.1306410345173557,-0.004830159973603504,0.999,0.9981,0.0009000000000000119,0.1315287433662303,0.1308013064927663,0.0007274368734639935,0.4396934681455539,0.4386234762197089,0.0010699919258450041,10.0,0.0,10.0,0.001,0.0,0.001,1.9938,2.0,-0.006199999999999983,2.0038,2.0,0.0038000000000000256
mnist,single,42,oracle_prob,expert_prob,99837b4a7dd53a90,9cf5cccd877e965c,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9854,0.9854,0.0,0.3139423278145216,0.3139423278145216,0.0,1.0,1.0,0.0,3.748534233606741e-06,3.748534233606741e-06,0.0,4.823978562574781e-05,4.823978562574781e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,single,43,oracle_prob,expert_prob,12026cbabced0705,27fb114f3b7d7acc,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.988,0.988,0.0,0.265626294890065,0.265626294890065,0.0,1.0,1.0,0.0,3.0393702503162515e-06,3.0393702503162515e-06,0.0,4.04892151595722e-05,4.04892151595722e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
mnist,single,44,oracle_prob,expert_prob,4b7203578badf355,0c88e9d2da5109c1,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,/home/roi/PycharmProjects/KD_v5/OUTPUTS/article1_v3/results_baseline.csv,0.9877,0.9877,0.0,0.3314238826915592,0.3314238826915592,0.0,1.0,1.0,0.0,1.76922698566619e-06,1.76922698566619e-06,0.0,2.450097363089091e-05,2.450097363089091e-05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0
